model_display,dataset,performance_group,rank_within_group,sample_name,spot_recognition_mean,dice_mean,iou_mean,rmse_mean
multi-output Tversky Loss batch 20,Al_small_grains,worst 10,7,sample_029152,0.8119815587997437,0.8762726187705994,0.792718768119812,0.1128834933042526
multi-output Tversky Loss batch 20,Al_small_grains,worst 10,8,sample_034052,0.8164162039756775,0.8863964676856995,0.8017133474349976,0.0393811911344528
multi-output Tversky Loss batch 20,Al_small_grains,worst 10,9,sample_026738,0.8189096450805664,0.9381765127182008,0.8846030235290527,0.0943721234798431
multi-output Tversky Loss batch 20,Al_small_grains,worst 10,10,sample_030954,0.8202458620071411,0.8614662885665894,0.7701153755187988,0.0739920139312744
multi-output Tversky Loss batch 20,Cu,best 10,1,sample_042391,0.9679022431373596,0.968021035194397,0.938039243221283,0.0134699083864688
multi-output Tversky Loss batch 20,Cu,best 10,2,sample_040988,0.9637386202812196,0.96824848651886,0.9386889934539796,0.0178835019469261
multi-output Tversky Loss batch 20,Cu,best 10,3,sample_043667,0.959253430366516,0.9607809782028198,0.924523949623108,0.0202906467020511
multi-output Tversky Loss batch 20,Cu,best 10,4,sample_037001,0.958014726638794,0.9608585238456726,0.925264835357666,0.0120455790311098
multi-output Tversky Loss batch 20,Cu,best 10,5,sample_043694,0.9562618732452391,0.9607582688331604,0.9248164296150208,0.0280928276479244
multi-output Tversky Loss batch 20,Cu,best 10,6,sample_038119,0.9546284079551696,0.9574651718139648,0.9184027910232544,0.0212729908525943
multi-output Tversky Loss batch 20,Cu,best 10,7,sample_042097,0.9544661045074464,0.9582039713859558,0.919807195663452,0.0173371192067861
multi-output Tversky Loss batch 20,Cu,best 10,8,sample_035664,0.952561378479004,0.9607806205749512,0.9245613813400269,0.031789630651474
multi-output Tversky Loss batch 20,Cu,best 10,9,sample_039796,0.951493501663208,0.9589388370513916,0.9212967157363892,0.012199567630887
multi-output Tversky Loss batch 20,Cu,best 10,10,sample_040279,0.9512708187103271,0.9570326805114746,0.9181811809539796,0.0223126113414764
multi-output Tversky Loss batch 20,Cu,worst 10,1,sample_038471,0.4629144370555877,0.5314362049102783,0.4308096468448639,0.2140689492225647
multi-output Tversky Loss batch 20,Cu,worst 10,2,sample_043225,0.4818011522293091,0.6676617860794067,0.5030913949012756,0.3704725801944732
multi-output Tversky Loss batch 20,Cu,worst 10,3,sample_041248,0.5271160006523132,0.708047091960907,0.5492791533470154,0.3244446516036987
multi-output Tversky Loss batch 20,Cu,worst 10,4,sample_036644,0.6008478403091431,0.7695077657699585,0.6253703832626343,0.2793217897415161
multi-output Tversky Loss batch 20,Cu,worst 10,5,sample_040031,0.687685489654541,0.8888958692550659,0.800061047077179,0.2351107895374298
multi-output Tversky Loss batch 20,Cu,worst 10,6,sample_042465,0.7058721780776978,0.7796528339385986,0.6588741540908813,0.0937404036521911
multi-output Tversky Loss batch 20,Cu,worst 10,7,sample_043216,0.7254157066345215,0.7973248362541199,0.6798815727233887,0.1261022984981537
multi-output Tversky Loss batch 20,Cu,worst 10,8,sample_038171,0.7261241674423218,0.8554717302322388,0.7474758625030518,0.1563697308301925
multi-output Tversky Loss batch 20,Cu,worst 10,9,sample_037307,0.7262107133865356,0.8743433952331543,0.7767857313156128,0.1657821983098983
multi-output Tversky Loss batch 20,Cu,worst 10,10,sample_036361,0.7308489084243774,0.8177214860916138,0.6920289993286133,0.1425064951181411
multi-output Tversky Loss batch 20,IN718_twins,best 10,1,sample_049582,0.9885128736495972,0.9977537393569946,0.995517909526825,0.012849180959165
multi-output Tversky Loss batch 20,IN718_twins,best 10,2,sample_046212,0.9858518838882446,0.99499773979187,0.990045428276062,0.0097077600657939
multi-output Tversky Loss batch 20,IN718_twins,best 10,3,sample_047139,0.9855095148086548,0.994610071182251,0.9892845153808594,0.0148347541689872
multi-output Tversky Loss batch 20,IN718_twins,best 10,4,sample_051591,0.9852421283721924,0.9945287108421326,0.9891183376312256,0.0199974700808525
multi-output Tversky Loss batch 20,IN718_twins,best 10,5,sample_053104,0.9850546717643738,0.9941024780273438,0.9882742166519164,0.0144640915095806
multi-output Tversky Loss batch 20,IN718_twins,best 10,6,sample_048568,0.9849165678024292,0.9972651600837708,0.9945460557937622,0.0212320089340209
multi-output Tversky Loss batch 20,IN718_twins,best 10,7,sample_045237,0.9848711490631104,0.9941062927246094,0.9882929921150208,0.0140668824315071
multi-output Tversky Loss batch 20,IN718_twins,best 10,8,sample_045737,0.984818398952484,0.9957002401351928,0.9914379119873048,0.0200884938240051
multi-output Tversky Loss batch 20,IN718_twins,best 10,9,sample_047723,0.9847248792648317,0.9953838586807252,0.9908106327056884,0.0173840392380952
multi-output Tversky Loss batch 20,IN718_twins,best 10,10,sample_046700,0.9846988916397096,0.9932907819747924,0.9866714477539062,0.0176906213164329
multi-output Tversky Loss batch 20,IN718_twins,worst 10,1,sample_050878,0.3781049847602844,0.4131811857223511,0.2737900912761688,0.3245502114295959
multi-output Tversky Loss batch 20,IN718_twins,worst 10,2,sample_050363,0.539222776889801,0.5152999758720398,0.3858612179756164,0.1861967146396637
multi-output Tversky Loss batch 20,IN718_twins,worst 10,3,sample_045678,0.7364715337753296,0.8069726228713989,0.6776264905929565,0.1768440306186676
multi-output Tversky Loss batch 20,IN718_twins,worst 10,4,sample_050121,0.7718615531921387,0.793237566947937,0.6578523516654968,0.1416942030191421
multi-output Tversky Loss batch 20,IN718_twins,worst 10,5,sample_046448,0.810631275177002,0.8491420745849609,0.7394592761993408,0.1245439797639846
multi-output Tversky Loss batch 20,IN718_twins,worst 10,6,sample_051521,0.815763533115387,0.817501425743103,0.6914228200912476,0.0763269141316413
multi-output Tversky Loss batch 20,IN718_twins,worst 10,7,sample_046347,0.8266029357910156,0.8954706192016602,0.811005711555481,0.1083956956863403
multi-output Tversky Loss batch 20,IN718_twins,worst 10,8,sample_053146,0.8357839584350586,0.8309258222579956,0.7180560827255249,0.0816409215331077
multi-output Tversky Loss batch 20,IN718_twins,worst 10,9,sample_050981,0.8471369743347168,0.8723526000976562,0.7744998931884766,0.0985861420631408
multi-output Tversky Loss batch 20,IN718_twins,worst 10,10,sample_048025,0.8630610108375549,0.8861489295959473,0.7957025766372681,0.0736396014690399
multi-output Tversky Loss batch 20,Iron,best 10,1,sample_064046,0.9682216048240662,0.9844825267791748,0.969456136226654,0.0283794701099395
multi-output Tversky Loss batch 20,Iron,best 10,2,sample_064907,0.968074917793274,0.9778554439544678,0.9567078948020936,0.0220138262957334
multi-output Tversky Loss batch 20,Iron,best 10,3,sample_064668,0.9679430723190308,0.9730345010757446,0.9475151300430298,0.0152755733579397
multi-output Tversky Loss batch 20,Iron,best 10,4,sample_064181,0.966569185256958,0.9730069041252136,0.9477683305740356,0.0099495649337768
multi-output Tversky Loss batch 20,Iron,best 10,5,sample_063988,0.9665023684501648,0.9679405093193054,0.9383920431137084,0.0157326534390449
multi-output Tversky Loss batch 20,Iron,best 10,6,sample_067355,0.9655562043190002,0.9694934487342834,0.9408974647521972,0.0188705250620841
multi-output Tversky Loss batch 20,Iron,best 10,7,sample_069731,0.9653285145759584,0.9673629999160768,0.9371448755264282,0.013167280703783
multi-output Tversky Loss batch 20,Iron,best 10,8,sample_064309,0.9643566608428956,0.9741278886795044,0.9496588706970216,0.0248359851539134
multi-output Tversky Loss batch 20,Iron,best 10,9,sample_065195,0.9632771015167236,0.965564787387848,0.9334946870803832,0.014174660667777
multi-output Tversky Loss batch 20,Iron,best 10,10,sample_063598,0.96234393119812,0.9630134105682372,0.9286832809448242,0.0156809650361537
multi-output Tversky Loss batch 20,Iron,worst 10,1,sample_066140,0.4677708148956299,0.5077189207077026,0.3410430550575256,0.1580861210823059
multi-output Tversky Loss batch 20,Iron,worst 10,2,sample_067626,0.4958003759384155,0.6240203380584717,0.4571913480758667,0.1956310123205185
multi-output Tversky Loss batch 20,Iron,worst 10,3,sample_068992,0.585433304309845,0.6804317235946655,0.5465179681777954,0.2101542502641677
multi-output Tversky Loss batch 20,Iron,worst 10,4,sample_064069,0.6088446378707886,0.7382692098617554,0.5855532884597778,0.1461197882890701
multi-output Tversky Loss batch 20,Iron,worst 10,5,sample_066538,0.6551547050476074,0.7700738310813904,0.6769489645957947,0.1065505743026733
multi-output Tversky Loss batch 20,Iron,worst 10,6,sample_063876,0.6687721014022827,0.7380147576332092,0.5852506160736084,0.1674990057945251
multi-output Tversky Loss batch 20,Iron,worst 10,7,sample_066301,0.6697487831115723,0.8165006041526794,0.7034870386123657,0.1868646740913391
multi-output Tversky Loss batch 20,Iron,worst 10,8,sample_066515,0.7037496566772461,0.679481029510498,0.5152440667152405,0.0541082955896854
multi-output Tversky Loss batch 20,Iron,worst 10,9,sample_065543,0.7073726654052734,0.7103708982467651,0.5511245727539062,0.0752135068178176
multi-output Tversky Loss batch 20,Iron,worst 10,10,sample_064060,0.7104480266571045,0.8051358461380005,0.6774521470069885,0.1306646764278412
multi-output Tversky Loss batch 20,Iron_deformed,best 10,1,sample_055414,0.9662439823150636,0.967417061328888,0.9370269775390624,0.0163134112954139
multi-output Tversky Loss batch 20,Iron_deformed,best 10,2,sample_053335,0.9655053615570068,0.9709646701812744,0.9435724020004272,0.0116829574108123
multi-output Tversky Loss batch 20,Iron_deformed,best 10,3,sample_061758,0.963034987449646,0.9641384482383728,0.9309602975845336,0.0160884149372577
multi-output Tversky Loss batch 20,Iron_deformed,best 10,4,sample_054288,0.9622125625610352,0.9624571800231934,0.9276633262634276,0.014458967372775
multi-output Tversky Loss batch 20,Iron_deformed,best 10,5,sample_060043,0.9616220593452454,0.9692978262901306,0.9404349327087402,0.0118852946907281
multi-output Tversky Loss batch 20,Iron_deformed,best 10,6,sample_062042,0.9604352116584778,0.9651326537132264,0.9326796531677246,0.0158537812530994
multi-output Tversky Loss batch 20,Iron_deformed,best 10,7,sample_061724,0.9592253565788268,0.9739828109741212,0.9492881894111632,0.0281576551496982
multi-output Tversky Loss batch 20,Iron_deformed,best 10,8,sample_060569,0.9568852782249452,0.9745627641677856,0.9504092931747437,0.0221491418778896
multi-output Tversky Loss batch 20,Iron_deformed,best 10,9,sample_055682,0.9566073417663574,0.9672669768333436,0.9367210865020752,0.0237527377903461
multi-output Tversky Loss batch 20,Iron_deformed,best 10,10,sample_060126,0.9564571380615234,0.9551680088043212,0.9149876236915588,0.0118959974497556
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,1,sample_059722,0.4723448753356933,0.5526245832443237,0.4134681820869446,0.1339588910341262
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,2,sample_057275,0.4787883758544922,0.6098547577857971,0.4485940337181091,0.2027940452098846
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,3,sample_061725,0.4824815392494201,0.5691927075386047,0.4111309051513672,0.2486332803964615
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,4,sample_058762,0.5539308786392212,0.6682717800140381,0.5024511218070984,0.2189449518918991
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,5,sample_054461,0.6348929405212402,0.6945841312408447,0.5401642918586731,0.2002820670604705
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,6,sample_056455,0.6686161160469055,0.6792230606079102,0.5485234260559082,0.0794316753745079
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,7,sample_058513,0.669398307800293,0.785287618637085,0.6759026646614075,0.1164500713348388
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,8,sample_054487,0.7134790420532227,0.773183286190033,0.6491263508796692,0.1185585856437683
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,9,sample_059535,0.71461021900177,0.7904635667800903,0.6680624485015869,0.1379987150430679
multi-output Tversky Loss batch 20,Iron_deformed,worst 10,10,sample_060839,0.7190858721733093,0.7811030149459839,0.6414164900779724,0.1026665866374969
multi-output Tversky Loss batch 20,Ti7Al,best 10,1,sample_079138,0.9899280667304992,0.9917080402374268,0.9836866855621338,0.0039638732559978
multi-output Tversky Loss batch 20,Ti7Al,best 10,2,sample_077653,0.9774175882339478,0.9749876260757446,0.9523585438728333,0.0062472433783113
multi-output Tversky Loss batch 20,Ti7Al,best 10,3,sample_074943,0.9751213788986206,0.9803149700164796,0.9613925218582152,0.0134581802412867
multi-output Tversky Loss batch 20,Ti7Al,best 10,4,sample_078172,0.9729883670806884,0.9842085242271424,0.9689154624938964,0.0100548574700951
multi-output Tversky Loss batch 20,Ti7Al,best 10,5,sample_073962,0.9723285436630248,0.9748495221138,0.951140284538269,0.0139594450592994
multi-output Tversky Loss batch 20,Ti7Al,best 10,6,sample_079443,0.9721469879150392,0.9784049987792968,0.9579704999923706,0.006990032736212
multi-output Tversky Loss batch 20,Ti7Al,best 10,7,sample_079366,0.971965491771698,0.9785779714584352,0.9580994844436646,0.0114430310204625
multi-output Tversky Loss batch 20,Ti7Al,best 10,8,sample_073407,0.97137850522995,0.9767067432403564,0.9546608924865724,0.0105269337072968
multi-output Tversky Loss batch 20,Ti7Al,best 10,9,sample_079215,0.9707951545715332,0.9816575646400452,0.9641067981719972,0.0142925381660461
multi-output Tversky Loss batch 20,Ti7Al,best 10,10,sample_078537,0.9704822301864624,0.9826515913009644,0.9659827947616576,0.0189789570868015
multi-output Tversky Loss batch 20,Ti7Al,worst 10,1,sample_071488,0.3684682250022888,0.4216063618659973,0.3644631803035736,0.1497077047824859
multi-output Tversky Loss batch 20,Ti7Al,worst 10,2,sample_079887,0.3705574870109558,0.4875240325927734,0.331935703754425,0.2646359205245971
multi-output Tversky Loss batch 20,Ti7Al,worst 10,3,sample_077392,0.4254668354988098,0.5374288558959961,0.3850115835666656,0.1916961818933487
multi-output Tversky Loss batch 20,Ti7Al,worst 10,4,sample_071287,0.4400799870491028,0.548361599445343,0.4957180023193359,0.1864690631628036
multi-output Tversky Loss batch 20,Ti7Al,worst 10,5,sample_078217,0.4756574034690857,0.476369559764862,0.4548718929290771,0.0340882204473018
multi-output Tversky Loss batch 20,Ti7Al,worst 10,6,sample_073381,0.479570209980011,0.4766770601272583,0.4554330110549927,0.0244613960385322
multi-output Tversky Loss batch 20,Ti7Al,worst 10,7,sample_072650,0.482027530670166,0.4853242337703705,0.4714854061603546,0.0201465170830488
multi-output Tversky Loss batch 20,Ti7Al,worst 10,8,sample_076259,0.4868836998939514,0.6247900724411011,0.4545205235481262,0.2019110918045044
multi-output Tversky Loss batch 20,Ti7Al,worst 10,9,sample_073857,0.4891863763332367,0.4925373196601867,0.4852941036224365,0.0415883921086788
multi-output Tversky Loss batch 20,Ti7Al,worst 10,10,sample_078401,0.4897916615009308,0.4917631447315216,0.4837932884693146,0.0234884098172187
multi-output Tversky Loss final Model,Al,best 10,1,sample_024693,0.9850555062294006,0.9935730695724488,0.9872294068336488,0.0144258746877312
multi-output Tversky Loss final Model,Al,best 10,2,sample_024827,0.9847166538238524,0.9932620525360109,0.9866459965705872,0.0180557314306497
multi-output Tversky Loss final Model,Al,best 10,3,sample_024836,0.9836387634277344,0.9940145015716552,0.9881067276000975,0.0150798708200454
multi-output Tversky Loss final Model,Al,best 10,4,sample_026637,0.982541799545288,0.9961800575256348,0.992390513420105,0.0283466950058937
multi-output Tversky Loss final Model,Al,best 10,5,sample_024743,0.9821524620056152,0.9908624887466432,0.981891930103302,0.0148301776498556
multi-output Tversky Loss final Model,Al,best 10,6,sample_025254,0.9818165302276612,0.9876822233200072,0.9757228493690492,0.0158237572759389
multi-output Tversky Loss final Model,Al,best 10,7,sample_023573,0.9815925359725952,0.9909509420394896,0.9820824861526488,0.0163824222981929
multi-output Tversky Loss final Model,Al,best 10,8,sample_019073,0.9809571504592896,0.9904115200042723,0.9810235500335692,0.0173780303448438
multi-output Tversky Loss final Model,Al,best 10,9,sample_018877,0.980774462223053,0.987626314163208,0.975569486618042,0.020655270665884
multi-output Tversky Loss final Model,Al,best 10,10,sample_026623,0.9807567596435548,0.9916107058525084,0.983397901058197,0.0208411272615194
