model,donor_key,n,dice_mean,iou_mean,rmse_mean,spot_recognition_mean,spot_recognition_p10
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|248|248|1106248,3,0.7069285909334818,0.562058707078298,0.6223352154095968,0.5422966877619425,0.5331915855407715
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|20|54|805566,20,0.6321177557110786,0.48778532072901726,0.5467952787876129,0.5426612287759781,0.4930219531059265
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|81|362|1554017,4,0.6779889166355133,0.521696075797081,0.5911286622285843,0.5434301346540451,0.5245556175708771
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|17|51|763114,23,0.6454800030459529,0.5005847008331962,0.5583604315052861,0.5435597844745802,0.5002442598342896
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|172|172|667669,5,0.6614798545837403,0.527866542339325,0.5743340492248535,0.5435729146003723,0.5087621569633484
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|272|272|1208818,6,0.5984550764163336,0.45697348316510517,0.5112792352835337,0.543587937951088,0.4985208958387375
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|14|48|626060,26,0.6692063235319577,0.5200351430819585,0.5816616817162588,0.5437723226272143,0.5102770030498505
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|33|67|896466,26,0.6154384085765252,0.46568583926329243,0.5269784296934421,0.5442299923071494,0.48653025925159454
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|21|21|68698,5,0.6438248038291932,0.5035487592220307,0.5545275032520294,0.5446486473083496,0.4907404541969299
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|105|105|380792,4,0.6932877749204636,0.5545038431882858,0.6039466559886932,0.5446705669164658,0.5337944447994232
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|593|593|265156,3,0.6643750866254171,0.5475273927052816,0.5749273399511973,0.5447238882382711,0.5124672412872314
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|87|87|316193,3,0.7497835556666056,0.6321098407109579,0.6601625680923462,0.5448104937871298,0.4993365526199341
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|5|5|30687,25,0.6178664588928222,0.46508753538131714,0.52783194065094,0.5450172662734986,0.49933833479881284
final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|138|138|519077,4,0.6506261378526688,0.5396329388022423,0.5597369745373726,0.5454445853829384,0.4974232465028763
