model,model_path,sample_name,selected_target_for_output,dice_mean,iou_mean,rmse_mean,rmse_whole_mean,nrmse_mean,nrmse_whole_mean,nrmse_positive_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,integrated_intensity_abs_relative_error_mean,spot_recognition_mean,reconstruction_rmse,batch_eval_seconds,batch_seconds_per_sample,batch_seconds_per_spot,donor_keys,experiment,measured_overlap_fraction,requested_overlap_fraction,split,n_spots_<50%,n_spots_50-70%,n_spots_70-90%,n_spots_>90%
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025818,target_0,0.7298095226287842,0.5894112586975098,0.1594664752483368,0.0527493916451931,0.6318111419677734,0.64376300573349,0.6318112015724182,0.7077511548995972,0.7013953924179077,0.36246559023857117,0.7851715087890625,1.1641532182693481e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|5742|12775|71725', '?|Al_segvol.h5|2264|2264|12534']",Al_segvol,0.8487241798298907,0.8750083645821244,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025825,target_0,0.775840163230896,0.6526803374290466,0.09283667802810669,0.03851951286196709,0.3853449821472168,0.45793336629867554,0.38533851504325867,0.8901591300964355,0.851770281791687,0.13835172355175018,0.8415017127990723,1.646361241780525e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|6678|6678|37094', '?|Al_segvol.h5|4278|4278|23412']",Al_segvol,0.5326569435637286,0.5277025614323282,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025881,target_0,0.7886471748352051,0.6544665098190308,0.18857401609420776,0.06273037195205688,0.6270302534103394,0.6372913718223572,0.6270302534103394,0.7754988074302673,0.7693427801132202,0.273394912481308,0.8000365495681763,4.656612873077393e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|6329|6329|34940', '?|Al_segvol.h5|1351|8390|46914']",Al_segvol,0.5896197948098975,0.5906637818272366,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025882,target_1,0.8166266679763794,0.6948156356811523,0.060875874012708664,0.022944148629903793,0.13108739256858826,0.22074848413467407,0.13107958436012268,0.9915587902069092,0.9730608463287354,0.06036467105150223,0.8778754472732544,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|6286|13321|74520', '?|Al_segvol.h5|6011|13045|73121']",Al_segvol,0.1738382099827883,0.20169056267942978,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025917,target_0,0.6726845502853394,0.5074245929718018,0.12391305714845657,0.025292880833148956,0.4794788360595703,0.5841258764266968,0.4792999029159546,0.8991622924804688,0.8554720878601074,0.1434021294116974,0.7743858098983765,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|6571|6571|36342', '?|Al_segvol.h5|4677|11715|65278']",Al_segvol,0.5847665847665847,0.5784406186507944,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025927,target_0,0.8732500076293945,0.775061845779419,0.17819750308990479,0.04832085222005844,0.5234897136688232,0.5344098806381226,0.5234897136688232,0.8748183250427246,0.8693414926528931,0.20177412033081055,0.8475261926651001,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|4741|4741|26063', '?|Al_segvol.h5|2225|9256|51831']",Al_segvol,0.7240473061760841,0.7410899756075995,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025930,target_1,0.7805010080337524,0.6658669114112854,0.13821789622306824,0.055068667978048325,0.3676404058933258,0.4005242884159088,0.36761921644210815,0.9106035232543945,0.8937739133834839,0.16031953692436218,0.8211416006088257,1.1641532182693481e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|961|7993|44672', '?|Al_segvol.h5|1322|1322|7295']",Al_segvol,0.49605168700646085,0.5442399498754157,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025958,target_0,0.7184723019599915,0.5836024880409241,0.22740742564201355,0.052532296627759933,0.5847521424293518,0.6065168380737305,0.584752082824707,0.8024570941925049,0.7893593311309814,0.28389883041381836,0.7455323934555054,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|27|27|164', '?|Al_segvol.h5|5669|5669|31528']",Al_segvol,0.645320197044335,0.6943317997978263,train,0,1,1,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025961,target_0,0.744281530380249,0.6192482113838196,0.15159957110881805,0.04604269936680794,0.417613685131073,0.4699479937553406,0.4176137447357178,0.8916289210319519,0.8646109700202942,0.1039133220911026,0.7963409423828125,4.939083586563697e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|3747|10778|59922', '?|Al_segvol.h5|4486|11521|64163']",Al_segvol,0.6532137518684604,0.6353517328031126,train,0,1,1,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025970,target_1,0.6953820586204529,0.5771454572677612,0.13063547015190125,0.04773622006177902,0.5657941102981567,0.6094509363174438,0.5657941102981567,0.7063580751419067,0.6843442916870117,0.3265335261821747,0.782373309135437,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|4351|11382|63378', '?|Al_segvol.h5|6434|6434|35479']",Al_segvol,0.8938953488372093,0.8630826087540621,train,0,1,0,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025975,target_0,0.7812236547470093,0.6728978157043457,0.1923956573009491,0.04282123222947121,0.41301700472831726,0.43705642223358154,0.4130169749259949,0.89301598072052,0.8801001906394958,0.17653395235538483,0.7944139838218689,9.457625793629632e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|4333|11361|63255', '?|Al_segvol.h5|4677|11715|65278']",Al_segvol,0.5904522613065326,0.5767378795122647,train,0,1,0,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025990,target_0,0.8966261744499207,0.8184454441070557,0.07483915239572525,0.027344468981027603,0.12918445467948914,0.16558612883090973,0.12918305397033691,0.9914906024932861,0.9848663806915283,0.0468105785548687,0.9108934998512268,2.6031257704950406e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|3412|10443|58071', '?|Al_segvol.h5|4019|4019|21910']",Al_segvol,0.16869095816464239,0.2414220495808068,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_025992,target_1,0.7255131006240845,0.5752761363983154,0.08616438508033752,0.025397244840860367,0.8273645639419556,1.0393586158752441,0.8273645639419556,0.7125904560089111,0.6526879072189331,0.03260710835456848,0.8196743726730347,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|2181|9216|51636', '?|Al_segvol.h5|3788|10822|60148']",Al_segvol,0.6666666666666666,0.659452801740666,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026000,target_1,0.7589263916015625,0.623692512512207,0.134755939245224,0.031140409409999847,0.31112727522850037,0.3940240144729614,0.311071515083313,0.9431120157241821,0.9063376188278198,0.09063801169395447,0.8120852708816528,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|6427|6427|35434', '?|Al_segvol.h5|5267|12303|68912']",Al_segvol,0.323943661971831,0.3302763708754857,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026007,target_0,0.8395218849182129,0.7237567901611328,0.22238998115062714,0.09602521359920502,0.6437633633613586,0.6486178636550903,0.6437633633613586,0.8276650905609131,0.8249845504760742,0.3565521836280823,0.8085659742355347,5.820766091346741e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|4126|11157|62070', '?|Al_segvol.h5|2494|9527|53314']",Al_segvol,0.8320258421781265,0.8581336858014454,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026012,target_1,0.8196754455566406,0.6975498199462891,0.0799652636051178,0.02412373200058937,0.17730635404586792,0.23035770654678345,0.1772928237915039,0.9839800000190735,0.9738855957984924,0.053043801337480545,0.8698551058769226,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|1159|1159|6371', '?|Al_segvol.h5|6551|6551|36246']",Al_segvol,0.16125,0.15738307638287177,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026018,target_0,0.729730486869812,0.6149911880493164,0.05736027657985687,0.02783254161477089,0.1254565268754959,0.3479275703430176,0.12545698881149292,0.9919307231903076,0.9232611656188965,0.03675239533185959,0.836185097694397,1.1641532182693481e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|1498|8529|47639', '?|Al_segvol.h5|2875|2875|15853']",Al_segvol,0.12237762237762238,0.13021763778724296,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026044,target_1,0.6724165081977844,0.5402988791465759,0.0761239230632782,0.043819766491651535,0.35274937748908997,0.7180309295654297,0.35274553298950195,0.9344851970672607,0.7853105664253235,0.09576284885406494,0.7981463074684143,3.29272248356105e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|6098|13131|73553', '?|Al_segvol.h5|864|864|4789']",Al_segvol,0.5989189189189189,0.590316980564698,train,0,1,1,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026057,target_0,0.7491445541381836,0.6266136169433594,0.12131372839212418,0.026733119040727615,0.24034474790096283,0.3226392865180969,0.2403489649295807,0.9660776257514954,0.9349377751350403,0.0840582400560379,0.8139153718948364,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|2997|10028|55953', '?|Al_segvol.h5|3376|3376|18412']",Al_segvol,0.37916666666666665,0.3637023572818573,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026073,target_1,0.8488306403160095,0.7374632358551025,0.06032782047986984,0.024762475863099098,0.2302931547164917,0.3997613787651062,0.2302858680486679,0.9705454111099243,0.9058337211608887,0.033448927104473114,0.8942514061927795,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|5655|12686|71249', '?|Al_segvol.h5|3354|10383|57750']",Al_segvol,0.13670694864048338,0.13633747446144354,train,0,0,2,0
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026076,target_0,0.8701291084289551,0.7730188369750977,0.06834632158279419,0.020565522834658623,0.5662595629692078,0.6642695665359497,0.566196858882904,0.8518767356872559,0.8114397525787354,0.10695254802703857,0.9008914232254028,0.0,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|2430|2430|13448', '?|Al_segvol.h5|3927|3927|21438']",Al_segvol,0.69625,0.7386316712820428,train,0,0,1,1
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_026109,target_1,0.7921799421310425,0.6657168865203857,0.23578432202339172,0.05565743148326874,0.6986196041107178,0.7064544558525085,0.698619544506073,0.747328519821167,0.7426177263259888,0.404318630695343,0.7781978249549866,2.3283064365386963e-10,0.010257908143103123,0.0003205596294719726,0.0001602798147359863,"['?|Al_segvol.h5|188|188|1099', '?|Al_segvol.h5|5342|12373|69287']",Al_segvol,0.84,0.8326227252886939,train,0,0,2,0
