model,donor_key,n,dice_mean,iou_mean,rmse_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,spot_recognition_p10
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|134|1116|428768,3,0.5283137857913971,0.40332908431688946,0.06527540336052577,0.9680819908777872,0.7412142157554626,0.7315192023913065,0.6690849542617798
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|161|441|1867701,4,0.5785384327173233,0.4172847494482994,0.11542559042572975,0.8669173270463943,0.8024790436029434,0.7315564304590225,0.7116087973117828
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|270|550|2449837,5,0.6005467653274537,0.4342899560928345,0.13672600835561752,0.850776195526123,0.8130134105682373,0.7319103717803955,0.6930576086044311
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|207|487|2110068,4,0.5961052626371384,0.4403391256928444,0.13227898068726063,0.923975795507431,0.8815043866634369,0.731913149356842,0.6979266822338104
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|306|1288|501063,4,0.5573955625295639,0.39715906977653503,0.09308024402707815,0.88337142765522,0.7711712419986725,0.7321576327085495,0.7126773655414581
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|17|51|763114,23,0.6569234638110452,0.503240844477778,0.1917305368444194,0.816262934518897,0.7926313099653824,0.7325964621875597,0.6418136358261108
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|15|15|66683,3,0.6983921925226847,0.5421541730562845,0.23259075482686362,0.7514391740163168,0.7439278960227966,0.7329006989796957,0.7009144186973572
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|867|1849|749230,3,0.5909014542897543,0.4418846567471822,0.1243865117430687,0.8803608814875284,0.8266100486119589,0.7332574923833212,0.709257173538208
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|62|342|1492694,5,0.6149725079536438,0.45925583839416506,0.14842425286769867,0.8275881171226501,0.8028987646102905,0.7332741260528565,0.6479958057403564
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|936|1918|774149,3,0.5476111272970835,0.38709022601445514,0.08076919242739677,0.8851328293482462,0.6461579998334249,0.7334209481875101,0.6901853442192077
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|6|40|510321,24,0.6501348304251829,0.5004136034597954,0.18082112275684872,0.8605128154158592,0.8198470671971639,0.7346568554639816,0.6531665325164795
